exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
RoW Europe,Spain,557491.9905803011,2012,0.00036818058074866207,1514180865.9399998,RoW Europe,ESP
RoW Middle East,Spain,1071508.805271646,2012,0.000707649151679417,1514180865.9399998,RoW Middle East,ESP
Russia,Spain,562935.6175342381,2012,0.0003717756776597286,1514180865.9399998,RUS,ESP
Slovakia,Spain,82828.89361686629,2012,5.4702113518946304e-05,1514180865.9399998,SVK,ESP
South Korea,Spain,1127707.6164364633,2012,0.0007447641439692776,1514180865.9399998,KOR,ESP
Spain,Spain,373430.4385636481,2012,0.0002466220825818079,1514180865.9399998,ESP,ESP
Sweden,Spain,107715.2533407608,2012,7.113764000305963e-05,1514180865.9399998,SWE,ESP
Taiwan,Spain,296274.82759258646,2012,0.00019566673589463157,1514180865.9399998,TWN,ESP
United Kingdom,Spain,230388.0002397945,2012,0.00015215355405826648,1514180865.9399998,GBR,ESP
United States,Spain,1686077.4809886136,2012,0.0011135244929554044,1514180865.9399998,USA,ESP
Australia,Sweden,50741.88933465787,2012,3.351111513561323e-05,1514180865.9399998,AUS,SWE
Austria,Sweden,35503.80741370883,2012,2.3447534051137383e-05,1514180865.9399998,AUT,SWE
Belgium,Sweden,75307.13126571191,2012,4.9734568016061556e-05,1514180865.9399998,BEL,SWE
Brazil,Sweden,112515.83372156728,2012,7.430805411196219e-05,1514180865.9399998,BRA,SWE
Canada,Sweden,89250.04628737798,2012,5.894279098023852e-05,1514180865.9399998,CAN,SWE
China,Sweden,3334181.883907834,2012,0.002201970688513477,1514180865.9399998,CHN,SWE
Czech Republic,Sweden,36901.6572894964,2012,2.4370706379642393e-05,1514180865.9399998,CZE,SWE
Finland,Sweden,18664.64349159678,2012,1.2326561450774781e-05,1514180865.9399998,FIN,SWE
France,Sweden,112176.45541623516,2012,7.408392084428849e-05,1514180865.9399998,FRA,SWE
Germany,Sweden,267369.1210044729,2012,0.00017657673995139991,1514180865.9399998,DEU,SWE
Greece,Sweden,29146.56321319878,2012,1.924906321881479e-05,1514180865.9399998,GRC,SWE
India,Sweden,225182.9564871086,2012,0.0001487160230011991,1514180865.9399998,IND,SWE
Indonesia,Sweden,51260.382859897814,2012,3.385354022953889e-05,1514180865.9399998,IDN,SWE
Italy,Sweden,189547.5098564826,2012,0.00012518155137220807,1514180865.9399998,ITA,SWE
Japan,Sweden,639111.7019098535,2012,0.00042208412237008063,1514180865.9399998,JPN,SWE
Mexico,Sweden,100890.94684367764,2012,6.663071044755593e-05,1514180865.9399998,MEX,SWE
Netherlands,Sweden,56750.05661763149,2012,3.747904751286181e-05,1514180865.9399998,NLD,SWE
Poland,Sweden,65034.81191519593,2012,4.295049117188684e-05,1514180865.9399998,POL,SWE
RoW Africa,Sweden,134073.07002264884,2012,8.854495063204792e-05,1514180865.9399998,RoW Africa,SWE
RoW America,Sweden,139193.824260084,2012,9.192681494734963e-05,1514180865.9399998,RoW America,SWE
RoW Asia and Pacific,Sweden,228887.6003362646,2012,0.00015116265532398715,1514180865.9399998,RoW Asia and Pacific,SWE
RoW EU27,Sweden,115936.21982220965,2012,7.656695605530369e-05,1514180865.9399998,RoW EU27,SWE
RoW Europe,Sweden,176777.09655863245,2012,0.00011674767561462326,1514180865.9399998,RoW Europe,SWE
RoW Middle East,Sweden,339768.4966543682,2012,0.00022439095903080292,1514180865.9399998,RoW Middle East,SWE
Russia,Sweden,178503.23681298256,2012,0.00011788765848798927,1514180865.9399998,RUS,SWE
Slovakia,Sweden,26264.506593120317,2012,1.7345686492224545e-05,1514180865.9399998,SVK,SWE
South Korea,Sweden,357588.775909635,2012,0.00023615988284704994,1514180865.9399998,KOR,SWE
Spain,Sweden,118412.37057633854,2012,7.820226317734402e-05,1514180865.9399998,ESP,SWE
Sweden,Sweden,34155.806676317596,2012,2.2557283244438406e-05,1514180865.9399998,SWE,SWE
Taiwan,Sweden,93946.82692207713,2012,6.204465334050776e-05,1514180865.9399998,TWN,SWE
United Kingdom,Sweden,73054.54050270269,2012,4.824690507322625e-05,1514180865.9399998,GBR,SWE
United States,Sweden,534644.2405866146,2012,0.00035309139919339073,1514180865.9399998,USA,SWE
Australia,Taiwan,90025.57630206589,2012,5.945496890569822e-05,1514180865.9399998,AUS,TWN
Austria,Taiwan,62990.37238176453,2012,4.160029610641015e-05,1514180865.9399998,AUT,TWN
Belgium,Taiwan,133608.89936165413,2012,8.823840161175861e-05,1514180865.9399998,BEL,TWN
Brazil,Taiwan,199624.07544949822,2012,0.00013183634791579015,1514180865.9399998,BRA,TWN
Canada,Taiwan,158346.23017053236,2012,0.00010457550595993788,1514180865.9399998,CAN,TWN
China,Taiwan,5915460.688522269,2012,0.003906706802063547,1514180865.9399998,CHN,TWN
Czech Republic,Taiwan,65470.41853462661,2012,4.323817583970243e-05,1514180865.9399998,CZE,TWN
Finland,Taiwan,33114.55861800841,2012,2.1869618988647678e-05,1514180865.9399998,FIN,TWN
France,Taiwan,199021.9571528187,2012,0.00013143869509225792,1514180865.9399998,FRA,TWN
Germany,Taiwan,474362.6992351872,2012,0.0003132800776350479,1514180865.9399998,DEU,TWN
Greece,Taiwan,51711.43812549903,2012,3.415142753993044e-05,1514180865.9399998,GRC,TWN
India,Taiwan,399516.574449929,2012,0.0002638499689413986,1514180865.9399998,IND,TWN
Indonesia,Taiwan,90945.47537765407,2012,6.006249149185711e-05,1514180865.9399998,IDN,TWN
Italy,Taiwan,336292.6376826874,2012,0.00022209542152278996,1514180865.9399998,ITA,TWN
Japan,Taiwan,1133903.387717813,2012,0.000748855974358049,1514180865.9399998,JPN,TWN
Mexico,Taiwan,178999.3617089781,2012,0.0001182153108227634,1514180865.9399998,MEX,TWN
Netherlands,Taiwan,100685.18869181989,2012,6.649482301396985e-05,1514180865.9399998,NLD,TWN
Poland,Taiwan,115383.88418954531,2012,7.620218085236157e-05,1514180865.9399998,POL,TWN
RoW Africa,Taiwan,237870.63577022604,2012,0.00015709525930547043,1514180865.9399998,RoW Africa,TWN
RoW America,Taiwan,246955.8090907669,2012,0.0001630953175051894,1514180865.9399998,RoW America,TWN
RoW Asia and Pacific,Taiwan,406089.30200425355,2012,0.00026819074995519394,1514180865.9399998,RoW Asia and Pacific,TWN
RoW EU27,Taiwan,205692.47516919798,2012,0.0001358440591847689,1514180865.9399998,RoW EU27,TWN
RoW Europe,Taiwan,313635.5495089078,2012,0.00020713215743497297,1514180865.9399998,RoW Europe,TWN
RoW Middle East,Taiwan,602812.7013595238,2012,0.00039811142441381934,1514180865.9399998,RoW Middle East,TWN
Russia,Taiwan,316698.0441890782,2012,0.0002091546996220117,1514180865.9399998,RUS,TWN
Slovakia,Taiwan,46598.13566618661,2012,3.0774484550931504e-05,1514180865.9399998,SVK,TWN
South Korea,Taiwan,634429.1999722174,2012,0.0004189916899909875,1514180865.9399998,KOR,TWN
Spain,Taiwan,210085.64071560357,2012,0.00013874540713152051,1514180865.9399998,ESP,TWN
Sweden,Taiwan,60598.77704041084,2012,4.002083133099906e-05,1514180865.9399998,SWE,TWN
Taiwan,Taiwan,166679.1993367178,2012,0.00011007879117085775,1514180865.9399998,TWN,TWN
United Kingdom,Taiwan,129612.3864473472,2012,8.559901222030312e-05,1514180865.9399998,GBR,TWN
United States,Taiwan,948558.6275430389,2012,0.0006264500158996369,1514180865.9399998,USA,TWN
Australia,United Kingdom,104859.64022948894,2012,6.92517271801558e-05,1514180865.9399998,AUS,GBR
Austria,United Kingdom,73369.67560124306,2012,4.845502756745994e-05,1514180865.9399998,AUT,GBR
Belgium,United Kingdom,155624.4432833163,2012,0.00010277797506489097,1514180865.9399998,BEL,GBR
Brazil,United Kingdom,232517.3408527829,2012,0.0001535598197566951,1514180865.9399998,BRA,GBR
Canada,United Kingdom,184437.8967253219,2012,0.00012180704490069176,1514180865.9399998,CAN,GBR
China,United Kingdom,6890186.88971589,2012,0.004550438487702378,1514180865.9399998,CHN,GBR
Czech Republic,United Kingdom,76258.37301199466,2012,5.0362790025518945e-05,1514180865.9399998,CZE,GBR
Finland,United Kingdom,38571.041717252585,2012,2.547320639486999e-05,1514180865.9399998,FIN,GBR
France,United Kingdom,231816.00954229286,2012,0.00015309664436842692,1514180865.9399998,FRA,GBR
Germany,United Kingdom,552526.3011316872,2012,0.0003649011247996984,1514180865.9399998,DEU,GBR
Greece,United Kingdom,60232.243950394244,2012,3.9778764416628796e-05,1514180865.9399998,GRC,GBR
India,United Kingdom,465347.33730969066,2012,0.00030732612449227073,1514180865.9399998,IND,GBR
Indonesia,United Kingdom,105931.11418888999,2012,6.995935331881783e-05,1514180865.9399998,IDN,GBR
Italy,United Kingdom,391705.60865630634,2012,0.00025869142680860416,1514180865.9399998,ITA,GBR
Japan,United Kingdom,1320743.4957431525,2012,0.0008722494950583317,1514180865.9399998,JPN,GBR
Mexico,United Kingdom,208494.1642625113,2012,0.0001376943593413318,1514180865.9399998,MEX,GBR
Netherlands,United Kingdom,117275.69189650417,2012,7.745157433600226e-05,1514180865.9399998,NLD,GBR
Poland,United Kingdom,134396.38811750416,2012,8.875847736595932e-05,1514180865.9399998,POL,GBR
RoW Africa,United Kingdom,277066.0181697641,2012,0.00018298079470034921,1514180865.9399998,RoW Africa,GBR
RoW America,United Kingdom,287648.2078478363,2012,0.00018996951706245805,1514180865.9399998,RoW America,GBR
RoW Asia and Pacific,United Kingdom,473003.0854234155,2012,0.00031238215728593053,1514180865.9399998,RoW Asia and Pacific,GBR
RoW EU27,United Kingdom,239585.6681554922,2012,0.00015822790628565895,1514180865.9399998,RoW EU27,GBR
RoW Europe,United Kingdom,365315.1729956063,2012,0.000241262573852972,1514180865.9399998,RoW Europe,GBR
RoW Middle East,United Kingdom,702141.7927343328,2012,0.00046371064945299317,1514180865.9399998,RoW Middle East,GBR
Russia,United Kingdom,368882.2946451166,2012,0.0002436183833402989,1514180865.9399998,RUS,GBR
Slovakia,United Kingdom,54276.3920053562,2012,3.5845382296296257e-05,1514180865.9399998,SVK,GBR
South Korea,United Kingdom,738967.9351268853,2012,0.0004880314840513691,1514180865.9399998,KOR,GBR
Spain,United Kingdom,244702.71976989938,2012,0.00016160732530323484,1514180865.9399998,ESP,GBR
Sweden,United Kingdom,70584.0001863397,2012,4.661530321380817e-05,1514180865.9399998,SWE,GBR
Taiwan,United Kingdom,194143.94076545417,2012,0.00012821714045694937,1514180865.9399998,TWN,GBR
United Kingdom,United Kingdom,150969.4019125177,2012,9.970367827808752e-05,1514180865.9399998,GBR,GBR
United States,United Kingdom,1104858.3707692018,2012,0.0007296739746366484,1514180865.9399998,USA,GBR
Australia,United States,668566.2143409944,2012,0.00044153656236168995,1514180865.9399998,AUS,USA
Austria,United States,467791.8794956006,2012,0.000308940556586149,1514180865.9399998,AUT,USA
Belgium,United States,992233.5124151718,2012,0.000655293918140483,1514180865.9399998,BEL,USA
Brazil,United States,1482488.8069751805,2012,0.000979069832621914,1514180865.9399998,BRA,USA
Canada,United States,1175942.8831606903,2012,0.0007766198276654803,1514180865.9399998,CAN,USA
China,United States,43930593.90142704,2012,0.029012778387048913,1514180865.9399998,CHN,USA
Czech Republic,United States,486209.7036101262,2012,0.000321104112822274,1514180865.9399998,CZE,USA
Finland,United States,245922.05269520913,2012,0.00016241260091643102,1514180865.9399998,FIN,USA
France,United States,1478017.2282488146,2012,0.0009761166988008827,1514180865.9399998,FRA,USA
Germany,United States,3522808.4643358216,2012,0.00232654403683068,1514180865.9399998,DEU,USA
Greece,United States,384029.9847026288,2012,0.0002536222675513892,1514180865.9399998,GRC,USA
India,United States,2966971.034396288,2012,0.0019594561661260986,1514180865.9399998,IND,USA
Indonesia,United States,675397.7466033045,2012,0.00044604826397936235,1514180865.9399998,IDN,USA
Italy,United States,2497444.5989896893,2012,0.0016493700687726506,1514180865.9399998,ITA,USA
Japan,United States,8420823.303648924,2012,0.005561306111487083,1514180865.9399998,JPN,USA
Mexico,United States,1329321.3498819182,2012,0.0008779145079585184,1514180865.9399998,MEX,USA
Netherlands,United States,747728.7467047874,2012,0.000493817326268087,1514180865.9399998,NLD,USA
Poland,United States,856887.2186864452,2012,0.0005659081011795058,1514180865.9399998,POL,USA
RoW Africa,United States,1766523.1816258987,2012,0.0011666526908126298,1514180865.9399998,RoW Africa,USA
RoW America,United States,1833993.309082906,2012,0.0012112115205896274,1514180865.9399998,RoW America,USA
RoW Asia and Pacific,United States,3015782.7204214567,2012,0.0019916925304357654,1514180865.9399998,RoW Asia and Pacific,USA
RoW EU27,United States,1527555.193419704,2012,0.0010088327146251458,1514180865.9399998,RoW EU27,USA
RoW Europe,United States,2329183.920946798,2012,0.0015382468325544757,1514180865.9399998,RoW Europe,USA
RoW Middle East,United States,4476729.952459746,2012,0.0029565358096640608,1514180865.9399998,RoW Middle East,USA
Russia,United States,2351927.233040319,2012,0.0015532670409094413,1514180865.9399998,RUS,USA
Slovakia,United States,346056.5077869495,2012,0.00022854370674676205,1514180865.9399998,SVK,USA
South Korea,United States,4711526.8128473265,2012,0.0031116010767461536,1514180865.9399998,KOR,USA
Spain,United States,1560180.5936568577,2012,0.0010303792821264462,1514180865.9399998,ESP,USA
Sweden,United States,450030.91533060046,2012,0.0002972108058248526,1514180865.9399998,SWE,USA
Taiwan,United States,1237826.8825329698,2012,0.0008174894494948792,1514180865.9399998,TWN,USA
United Kingdom,United States,962553.7781333833,2012,0.0006356927364392709,1514180865.9399998,GBR,USA
United States,United States,7044378.484361763,2012,0.004652270176448591,1514180865.9399998,USA,USA
Australia,Australia,66841.0436173557,2013,4.1730192435809667e-05,1601742999.8716664,AUS,AUS
Austria,Australia,47032.620870849554,2013,2.9363400292442585e-05,1601742999.8716664,AUT,AUS
Belgium,Australia,99681.70195093371,2013,6.223326835760813e-05,1601742999.8716664,BEL,AUS
Brazil,Australia,148741.97751363856,2013,9.286257378715308e-05,1601742999.8716664,BRA,AUS
Canada,Australia,118532.85357325716,2013,7.40024171060864e-05,1601742999.8716664,CAN,AUS
China,Australia,4495727.687430657,2013,0.0028067721774285015,1601742999.8716664,CHN,AUS
Czech Republic,Australia,48848.1322309055,2013,3.049686012975819e-05,1601742999.8716664,CZE,AUS
Finland,Australia,24634.832873964115,2013,1.5380015942593716e-05,1601742999.8716664,FIN,AUS
France,Australia,148208.65663364754,2013,9.252961095851344e-05,1601742999.8716664,FRA,AUS
Germany,Australia,352825.9910723006,2013,0.00022027628096428042,1601742999.8716664,DEU,AUS
Greece,Australia,38343.360723317346,2013,2.3938522426125452e-05,1601742999.8716664,GRC,AUS
India,Australia,301611.6426434169,2013,0.00018830214501801,1601742999.8716664,IND,AUS
Indonesia,Australia,67735.69953761563,2013,4.2288743914000366e-05,1601742999.8716664,IDN,AUS
Italy,Australia,249055.24854282374,2013,0.0001554901432769042,1601742999.8716664,ITA,AUS
Japan,Australia,845706.3404135294,2013,0.0005279912822976523,1601742999.8716664,JPN,AUS
Mexico,Australia,133997.3190848113,2013,8.365719038294365e-05,1601742999.8716664,MEX,AUS
Netherlands,Australia,74898.91319489328,2013,4.6760880616237604e-05,1601742999.8716664,NLD,AUS
Poland,Australia,85757.96180090464,2013,5.3540400556004095e-05,1601742999.8716664,POL,AUS
RoW Africa,Australia,178402.3190127094,2013,0.00011138011467944809,1601742999.8716664,RoW Africa,AUS
RoW America,Australia,184943.0537814279,2013,0.0001154636254356946,1601742999.8716664,RoW America,AUS
RoW Asia and Pacific,Australia,304420.50439263514,2013,0.00019005577325265395,1601742999.8716664,RoW Asia and Pacific,AUS
RoW EU27,Australia,153607.05527579974,2013,9.589993855949856e-05,1601742999.8716664,RoW EU27,AUS
RoW Europe,Australia,234904.51454717014,2013,0.00014665555870448067,1601742999.8716664,RoW Europe,AUS
RoW Middle East,Australia,451301.6912403109,2013,0.00028175661843158966,1601742999.8716664,RoW Middle East,AUS
Russia,Australia,235724.16267106426,2013,0.00014716728132412675,1601742999.8716664,RUS,AUS
Slovakia,Australia,34824.68148805069,2013,2.1741741022649008e-05,1601742999.8716664,SVK,AUS
South Korea,Australia,473525.9623458871,2013,0.0002956316727364044,1601742999.8716664,KOR,AUS
Spain,Australia,156276.15879134997,2013,9.75663129502492e-05,1601742999.8716664,ESP,AUS
Sweden,Australia,45128.28792163253,2013,2.8174487371100273e-05,1601742999.8716664,SWE,AUS
Taiwan,Australia,125072.56535235018,2013,7.808528918957108e-05,1601742999.8716664,TWN,AUS
United Kingdom,Australia,96956.7047538993,2013,6.053199843025229e-05,1601742999.8716664,GBR,AUS
United States,Australia,711327.583512453,2013,0.0004440959527024282,1601742999.8716664,USA,AUS
Australia,Austria,48982.830442063525,2013,3.058095490099728e-05,1601742999.8716664,AUS,AUT
Austria,Austria,34466.710641852216,2013,2.151825270634161e-05,1601742999.8716664,AUT,AUT
Belgium,Austria,73049.30675778902,2013,4.560613454445677e-05,1601742999.8716664,BEL,AUT
Brazil,Austria,109001.9407263295,2013,6.805207872615199e-05,1601742999.8716664,BRA,AUT
Canada,Austria,86863.91657159521,2013,5.423087010747345e-05,1601742999.8716664,CAN,AUT
China,Austria,3294584.6795548666,2013,0.0020568747169919474,1601742999.8716664,CHN,AUT
Czech Republic,Austria,35797.1601425721,2013,2.2348878781077997e-05,1601742999.8716664,CZE,AUT
Finland,Austria,18053.034340480015,2013,1.1270868261591557e-05,1601742999.8716664,FIN,AUT
France,Austria,108611.11062947591,2013,6.780807572636681e-05,1601742999.8716664,FRA,AUT
Germany,Austria,258559.9481388109,2013,0.00016142411620311562,1601742999.8716664,DEU,AUT
Greece,Austria,28098.998433885703,2013,1.754276337473429e-05,1601742999.8716664,GRC,AUT
India,Austria,221028.75878970866,2013,0.00013799264851316207,1601742999.8716664,IND,AUT
Indonesia,Austria,49638.4569407695,2013,3.0990275559029506e-05,1601742999.8716664,IDN,AUT
Italy,Austria,182514.0850654833,2013,0.00011394717197459675,1601742999.8716664,ITA,AUT
Japan,Austria,619755.3194281649,2013,0.0003869255676333971,1601742999.8716664,JPN,AUT
Mexico,Austria,98196.67803123163,2013,6.130613839991762e-05,1601742999.8716664,MEX,AUT
Netherlands,Austria,54887.84238270894,2013,3.4267571256504085e-05,1601742999.8716664,NLD,AUT
Poland,Austria,62845.637485205014,2013,3.923578095252502e-05,1601742999.8716664,POL,AUT
RoW Africa,Austria,130737.79950990356,2013,8.162220750793256e-05,1601742999.8716664,RoW Africa,AUT
RoW America,Austria,135531.02083300156,2013,8.461471087675144e-05,1601742999.8716664,RoW America,AUT
RoW Asia and Pacific,Austria,223087.15809594624,2013,0.00013927774812427478,1601742999.8716664,RoW Asia and Pacific,AUT
RoW EU27,Austria,112567.1968852159,2013,7.027793902906703e-05,1601742999.8716664,RoW EU27,AUT
RoW Europe,Austria,172144.0598289685,2013,0.00010747295904696376,1601742999.8716664,RoW Europe,AUT
RoW Middle East,Austria,330725.4673828981,2013,0.000206478484631677,1601742999.8716664,RoW Middle East,AUT
Russia,Austria,172744.71951598523,2013,0.00010784796283163137,1601742999.8716664,RUS,AUT
Slovakia,Austria,25520.41920163828,2013,1.5932905093815304e-05,1601742999.8716664,SVK,AUT
