exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
RoW Middle East,Belgium,129258.05317349866,2015,8.196194959899271e-05,1577049518.7816665,RoW Middle East,BEL
Russia,Belgium,497643.3138208425,2015,0.0003155533849091129,1577049518.7816665,RUS,BEL
Slovakia,Belgium,58127.61810966488,2015,3.685846095344601e-05,1577049518.7816665,SVK,BEL
South Korea,Belgium,746392.3570096911,2015,0.00047328403332972627,1577049518.7816665,KOR,BEL
Spain,Belgium,137219.52709083195,2015,8.701028436750641e-05,1577049518.7816665,ESP,BEL
Sweden,Belgium,45154.88249056081,2015,2.86325077004841e-05,1577049518.7816665,SWE,BEL
Taiwan,Belgium,202717.5471598615,2015,0.00012854228402191763,1577049518.7816665,TWN,BEL
United Kingdom,Belgium,101771.05122507499,2015,6.453256540967539e-05,1577049518.7816665,GBR,BEL
United States,Belgium,795164.0720825378,2015,0.0005042099582876977,1577049518.7816665,USA,BEL
Australia,Brazil,69603.59995005804,2015,4.4135329373696256e-05,1577049518.7816665,AUS,BRA
Austria,Brazil,115435.81584016266,2015,7.319733113348363e-05,1577049518.7816665,AUT,BRA
Belgium,Brazil,105553.739537107,2015,6.693115103871403e-05,1577049518.7816665,BEL,BRA
Brazil,Brazil,249835.94748322305,2015,0.00015841984954044516,1577049518.7816665,BRA,BRA
Canada,Brazil,164531.4102084361,2015,0.00010432862649458412,1577049518.7816665,CAN,BRA
China,Brazil,7930940.957021372,2015,0.005028973955838964,1577049518.7816665,CHN,BRA
Czech Republic,Brazil,57603.5469278815,2015,3.652614977643982e-05,1577049518.7816665,CZE,BRA
Finland,Brazil,51024.23152861109,2015,3.235423550176746e-05,1577049518.7816665,FIN,BRA
France,Brazil,227747.1047445627,2015,0.00014441341380358583,1577049518.7816665,FRA,BRA
Germany,Brazil,580496.0988220403,2015,0.0003680899628760526,1577049518.7816665,DEU,BRA
Greece,Brazil,18553.82682901343,2015,1.1764898063154667e-05,1577049518.7816665,GRC,BRA
India,Brazil,746131.2110057445,2015,0.0004731184418243002,1577049518.7816665,IND,BRA
Indonesia,Brazil,46703.21331735386,2015,2.9614297307185352e-05,1577049518.7816665,IDN,BRA
Italy,Brazil,270883.9734960076,2015,0.00017176630807717202,1577049518.7816665,ITA,BRA
Japan,Brazil,1443883.3915104633,2015,0.0009155599582097592,1577049518.7816665,JPN,BRA
Mexico,Brazil,183241.6333871521,2015,0.00011619269477899055,1577049518.7816665,MEX,BRA
Netherlands,Brazil,103737.83615299116,2015,6.577969487802309e-05,1577049518.7816665,NLD,BRA
Poland,Brazil,87496.35920772837,2015,5.5481047465981144e-05,1577049518.7816665,POL,BRA
RoW Africa,Brazil,103788.08356934028,2015,6.581155653851675e-05,1577049518.7816665,RoW Africa,BRA
RoW America,Brazil,111455.65822103679,2015,7.067353110582141e-05,1577049518.7816665,RoW America,BRA
RoW Asia and Pacific,Brazil,414069.2225992157,2015,0.00026255942991511175,1577049518.7816665,RoW Asia and Pacific,BRA
RoW EU27,Brazil,130053.36922881985,2015,8.246625592916781e-05,1577049518.7816665,RoW EU27,BRA
RoW Europe,Brazil,264253.9421434917,2015,0.00016756223504486934,1577049518.7816665,RoW Europe,BRA
RoW Middle East,Brazil,155876.24842124275,2015,9.884042737076726e-05,1577049518.7816665,RoW Middle East,BRA
Russia,Brazil,600123.3120228088,2015,0.0003805354904051637,1577049518.7816665,RUS,BRA
Slovakia,Brazil,70097.8747178622,2015,4.444874677874135e-05,1577049518.7816665,SVK,BRA
South Korea,Brazil,900097.4054530137,2015,0.0005707477125692126,1577049518.7816665,KOR,BRA
Spain,Brazil,165477.23424435646,2015,0.00010492836925767188,1577049518.7816665,ESP,BRA
Sweden,Brazil,54453.655683916484,2015,3.4528817919417076e-05,1577049518.7816665,SWE,BRA
Taiwan,Brazil,244463.29820799478,2015,0.0001550130768226304,1577049518.7816665,TWN,BRA
United Kingdom,Brazil,122728.82690108534,2015,7.782179661415974e-05,1577049518.7816665,GBR,BRA
United States,Brazil,958912.7090950011,2015,0.0006080422318227517,1577049518.7816665,USA,BRA
Australia,Canada,66715.74113119487,2015,4.230415109776352e-05,1577049518.7816665,AUS,CAN
Austria,Canada,110646.37470093912,2015,7.016036806911291e-05,1577049518.7816665,AUT,CAN
Belgium,Canada,101174.30617171206,2015,6.415417205787757e-05,1577049518.7816665,BEL,CAN
Brazil,Canada,239470.22713464775,2015,0.00015184699293377169,1577049518.7816665,BRA,CAN
Canada,Canada,157704.98591737216,2015,0.00010000002158410697,1577049518.7816665,CAN,CAN
China,Canada,7601885.443247452,2015,0.004820321335959198,1577049518.7816665,CHN,CAN
Czech Republic,Canada,55213.56554566105,2015,3.501067334164353e-05,1577049518.7816665,CZE,CAN
Finland,Canada,48907.229872761076,2015,3.101185428251096e-05,1577049518.7816665,FIN,CAN
France,Canada,218297.85522850626,2015,0.00013842168722587103,1577049518.7816665,FRA,CAN
Germany,Canada,556411.2572468153,2015,0.00035281787326289224,1577049518.7816665,DEU,CAN
Greece,Canada,17784.02703980701,2015,1.1276771482448997e-05,1577049518.7816665,GRC,CAN
India,Canada,715174.1551552021,2015,0.0004534887120777936,1577049518.7816665,IND,CAN
Indonesia,Canada,44765.49667175356,2015,2.838559990578906e-05,1577049518.7816665,IDN,CAN
Italy,Canada,259644.97001991823,2015,0.00016463970657085283,1577049518.7816665,ITA,CAN
Japan,Canada,1383976.5298630362,2015,0.0008775732869391528,1577049518.7816665,JPN,CAN
Mexico,Canada,175638.91943770862,2015,0.00011137184809098238,1577049518.7816665,MEX,CAN
Netherlands,Canada,99433.74225422148,2015,6.305048831379626e-05,1577049518.7816665,NLD,CAN
Poland,Canada,83866.12267125757,2015,5.317913082148967e-05,1577049518.7816665,POL,CAN
RoW Africa,Canada,99481.90658085553,2015,6.308102909647965e-05,1577049518.7816665,RoW Africa,CAN
RoW America,Canada,106831.35101147575,2015,6.774127872281856e-05,1577049518.7816665,RoW America,CAN
RoW Asia and Pacific,Canada,396889.4498662733,2015,0.00025166581336829945,1577049518.7816665,RoW Asia and Pacific,CAN
RoW EU27,Canada,124657.44506668393,2015,7.90447247103482e-05,1577049518.7816665,RoW EU27,CAN
RoW Europe,Canada,253290.0204782269,2015,0.00016061006167637876,1577049518.7816665,RoW Europe,CAN
RoW Middle East,Canada,149408.92600337142,2015,9.473952734140889e-05,1577049518.7816665,RoW Middle East,CAN
Russia,Canada,575224.1343269007,2015,0.0003647470339240103,1577049518.7816665,RUS,CAN
Slovakia,Canada,67189.50791241198,2015,4.2604564480840496e-05,1577049518.7816665,SVK,CAN
South Korea,Canada,862752.279567468,2015,0.0005470673363725309,1577049518.7816665,KOR,CAN
Spain,Canada,158611.56682242913,2015,0.00010057488045458641,1577049518.7816665,ESP,CAN
Sweden,Canada,52194.36443789336,2015,3.309621151161796e-05,1577049518.7816665,SWE,CAN
Taiwan,Canada,234320.48745367193,2015,0.00014858156618613588,1577049518.7816665,TWN,CAN
United Kingdom,Canada,117636.79323732294,2015,7.459296099224712e-05,1577049518.7816665,GBR,CAN
United States,Canada,919127.3227529874,2015,0.0005828144974566492,1577049518.7816665,USA,CAN
Australia,China,3108292.8477708017,2015,0.0019709545012715148,1577049518.7816665,AUS,CHN
Austria,China,5155025.378667319,2015,0.0032687783847458267,1577049518.7816665,AUT,CHN
Belgium,China,4713720.733106728,2015,0.0029889490957444786,1577049518.7816665,BEL,CHN
Brazil,China,11156941.207806103,2015,0.007074566191444187,1577049518.7816665,BRA,CHN
Canada,China,7347490.688746469,2015,0.004659010767412489,1577049518.7816665,CAN,CHN
China,China,354172581.41936755,2015,0.2245792393969848,1577049518.7816665,CHN,CHN
Czech Republic,China,2572405.5073655103,2015,0.0016311507512793864,1577049518.7816665,CZE,CHN
Finland,China,2278592.585480857,2015,0.0014448453002548459,1577049518.7816665,FIN,CHN
France,China,10170518.253533669,2015,0.006449079837005244,1577049518.7816665,FRA,CHN
Germany,China,25923254.503891483,2015,0.016437818974713126,1577049518.7816665,DEU,CHN
Greece,China,828559.6598682954,2015,0.0005253859501560805,1577049518.7816665,GRC,CHN
India,China,33320033.241702218,2015,0.021128083072143016,1577049518.7816665,IND,CHN
Indonesia,China,2085628.7545091766,2015,0.0013224878037567315,1577049518.7816665,IDN,CHN
Italy,China,12096884.523171302,2015,0.007670580016102871,1577049518.7816665,ITA,CHN
Japan,China,64479600.882059805,2015,0.04088622463286559,1577049518.7816665,JPN,CHN
Mexico,China,8183034.308939873,2015,0.005188825215369009,1577049518.7816665,MEX,CHN
Netherlands,China,4632627.652388397,2015,0.0029375283383411355,1577049518.7816665,NLD,CHN
Poland,China,3907330.871554896,2015,0.0024776209148926814,1577049518.7816665,POL,CHN
RoW Africa,China,4634871.697190547,2015,0.0029389512770475147,1577049518.7816665,RoW Africa,CHN
RoW America,China,4977283.102127973,2015,0.0031560728073859864,1577049518.7816665,RoW America,CHN
RoW Asia and Pacific,China,18491117.945772875,2015,0.011725134642606529,1577049518.7816665,RoW Asia and Pacific,CHN
RoW EU27,China,5807802.442891783,2015,0.003682701382375451,1577049518.7816665,RoW EU27,CHN
RoW Europe,China,11800806.560966274,2015,0.007482838313208368,1577049518.7816665,RoW Europe,CHN
RoW Middle East,China,6960976.412277235,2015,0.004413923804786337,1577049518.7816665,RoW Middle East,CHN
Russia,China,26799748.457772423,2015,0.016993599844902965,1577049518.7816665,RUS,CHN
Slovakia,China,3130365.6969391885,2015,0.0019849507955574663,1577049518.7816665,SVK,CHN
South Korea,China,40195712.42967919,2015,0.02548792029100772,1577049518.7816665,KOR,CHN
Spain,China,7389728.295898969,2015,0.0046857934439546505,1577049518.7816665,ESP,CHN
Sweden,China,2431740.543554359,2015,0.0015419557309988435,1577049518.7816665,SWE,CHN
Taiwan,China,10917014.353476433,2015,0.006922429653261782,1577049518.7816665,TWN,CHN
United Kingdom,China,5480709.744145319,2015,0.0034752933746680227,1577049518.7816665,GBR,CHN
United States,China,42822231.39062077,2015,0.02715338413958152,1577049518.7816665,USA,CHN
Australia,Czech Republic,27180.312891831123,2015,1.7234914039242723e-05,1577049518.7816665,AUS,CZE
Austria,Czech Republic,45077.865155320054,2015,2.8583671354939124e-05,1577049518.7816665,AUT,CZE
Belgium,Czech Republic,41218.90030286994,2015,2.6136719115017505e-05,1577049518.7816665,BEL,CZE
Brazil,Czech Republic,97561.32318987223,2015,6.186319581470228e-05,1577049518.7816665,BRA,CZE
Canada,Czech Republic,64249.768129641976,2015,4.074048871926195e-05,1577049518.7816665,CAN,CZE
China,Czech Republic,3097044.631846277,2015,0.001963822058193117,1577049518.7816665,CHN,CZE
Czech Republic,Czech Republic,22494.272780379466,2015,1.4263517101071872e-05,1577049518.7816665,CZE,CZE
Finland,Czech Republic,19925.03804580771,2015,1.263437692254622e-05,1577049518.7816665,FIN,CZE
France,Czech Republic,88935.59691661627,2015,5.639366161775475e-05,1577049518.7816665,FRA,CZE
Germany,Czech Republic,226684.61502143863,2015,0.0001437396938534698,1577049518.7816665,DEU,CZE
Greece,Czech Republic,7245.296276446018,2015,4.594209750650885e-06,1577049518.7816665,GRC,CZE
India,Czech Republic,291365.38644313166,2015,0.00018475347981984928,1577049518.7816665,IND,CZE
Indonesia,Czech Republic,18237.67839237732,2015,1.1564429762780467e-05,1577049518.7816665,IDN,CZE
Italy,Czech Republic,105780.60636866008,2015,6.707500627524988e-05,1577049518.7816665,ITA,CZE
Japan,Czech Republic,563838.6814127876,2015,0.0003575275694883541,1577049518.7816665,JPN,CZE
Mexico,Czech Republic,71556.13882369176,2015,4.5373425483159035e-05,1577049518.7816665,MEX,CZE
Netherlands,Czech Republic,40509.78237332707,2015,2.568707062833543e-05,1577049518.7816665,NLD,CZE
Poland,Czech Republic,34167.46433309948,2015,2.166543531207264e-05,1577049518.7816665,POL,CZE
RoW Africa,Czech Republic,40529.40393875876,2015,2.5699512574639596e-05,1577049518.7816665,RoW Africa,CZE
RoW America,Czech Republic,43523.6079699455,2015,2.7598123870941745e-05,1577049518.7816665,RoW America,CZE
RoW Asia and Pacific,Czech Republic,161694.66623233835,2015,0.00010252985991033048,1577049518.7816665,RoW Asia and Pacific,CZE
RoW EU27,Czech Republic,50786.04383258823,2015,3.2203201756037736e-05,1577049518.7816665,RoW EU27,CZE
RoW Europe,Czech Republic,103191.5664528459,2015,6.543330772046111e-05,1577049518.7816665,RoW Europe,CZE
RoW Middle East,Czech Republic,60869.913911659816,2015,3.859733837570569e-05,1577049518.7816665,RoW Middle East,CZE
Russia,Czech Republic,234349.07453593204,2015,0.0001485996931262983,1577049518.7816665,RUS,CZE
Slovakia,Czech Republic,27373.3310984091,2015,1.735730601506799e-05,1577049518.7816665,SVK,CZE
South Korea,Czech Republic,351489.42127362016,2015,0.0002228778596281236,1577049518.7816665,KOR,CZE
Spain,Czech Republic,64619.11449875858,2015,4.097468958912553e-05,1577049518.7816665,ESP,CZE
Sweden,Czech Republic,21264.236795734414,2015,1.3483556820816814e-05,1577049518.7816665,SWE,CZE
Taiwan,Czech Republic,95463.29094674677,2015,6.053284301465433e-05,1577049518.7816665,TWN,CZE
United Kingdom,Czech Republic,47925.79703271428,2015,3.0389532137037058e-05,1577049518.7816665,GBR,CZE
United States,Czech Republic,374456.88466146577,2015,0.0002374414247630909,1577049518.7816665,USA,CZE
Australia,Finland,16916.72092351183,2015,1.0726816578708746e-05,1577049518.7816665,AUS,FIN
Austria,Finland,28055.957698566293,2015,1.779015646905028e-05,1577049518.7816665,AUT,FIN
Belgium,Finland,25654.18058339997,2015,1.6267200413097266e-05,1577049518.7816665,BEL,FIN
Brazil,Finland,60721.07113651679,2015,3.8502957842076025e-05,1577049518.7816665,BRA,FIN
Canada,Finland,39988.33879711135,2015,2.5356425604190243e-05,1577049518.7816665,CAN,FIN
China,Finland,1927565.869718751,2015,0.0012222608401084782,1577049518.7816665,CHN,FIN
Czech Republic,Finland,14000.186380273011,2015,8.8774551550472e-06,1577049518.7816665,CZE,FIN
Finland,Finland,12401.120605495395,2015,7.863494746237108e-06,1577049518.7816665,FIN,FIN
France,Finland,55352.5183933422,2015,3.509878271679397e-05,1577049518.7816665,FRA,FIN
Germany,Finland,141085.96320730576,2015,8.946197410230991e-05,1577049518.7816665,DEU,FIN
Greece,Finland,4509.39536992897,2015,2.8593873028239826e-06,1577049518.7816665,GRC,FIN
India,Finland,181342.5520407658,2015,0.00011498849584689016,1577049518.7816665,IND,FIN
Indonesia,Finland,11350.926810111976,2015,7.19757158854531e-06,1577049518.7816665,IDN,FIN
Italy,Finland,65836.66460827253,2015,4.174673263217123e-05,1577049518.7816665,ITA,FIN
Japan,Finland,350926.87941369455,2015,0.000222521154367302,1577049518.7816665,JPN,FIN
Mexico,Finland,44535.736308286214,2015,2.823990989369303e-05,1577049518.7816665,MEX,FIN
Netherlands,Finland,25212.837821729692,2015,1.5987346954842363e-05,1577049518.7816665,NLD,FIN
Poland,Finland,21265.446127453502,2015,1.348432365261549e-05,1577049518.7816665,POL,FIN
RoW Africa,Finland,25225.051438934515,2015,1.5995091554526373e-05,1577049518.7816665,RoW Africa,FIN
RoW America,Finland,27088.606291730237,2015,1.7176763296980847e-05,1577049518.7816665,RoW America,FIN
RoW Asia and Pacific,Finland,100636.95133575778,2015,6.381343777556448e-05,1577049518.7816665,RoW Asia and Pacific,FIN
RoW EU27,Finland,31608.66404184216,2015,2.0042911567076924e-05,1577049518.7816665,RoW EU27,FIN
RoW Europe,Finland,64225.27757943552,2015,4.0724959371632224e-05,1577049518.7816665,RoW Europe,FIN
RoW Middle East,Finland,37884.75375860556,2015,2.402255180159025e-05,1577049518.7816665,RoW Middle East,FIN
Russia,Finland,145856.23865483463,2015,9.248678428786077e-05,1577049518.7816665,RUS,FIN
Slovakia,Finland,17036.849984801123,2015,1.0802989875652584e-05,1577049518.7816665,SVK,FIN
South Korea,Finland,218763.0743771539,2015,0.00013871668059361705,1577049518.7816665,KOR,FIN
Spain,Finland,40218.21312901295,2015,2.550218788315735e-05,1577049518.7816665,ESP,FIN
Sweden,Finland,13234.622417873245,2015,8.392014493049981e-06,1577049518.7816665,SWE,FIN
Taiwan,Finland,59415.28413256719,2015,3.7674964181510205e-05,1577049518.7816665,TWN,FIN
United Kingdom,Finland,29828.47709870733,2015,1.8914103040817017e-05,1577049518.7816665,GBR,FIN
United States,Finland,233057.76785471308,2015,0.00014778088137318572,1577049518.7816665,USA,FIN
Australia,France,84032.87115373873,2015,5.328486528353115e-05,1577049518.7816665,AUS,FRA
Austria,France,139366.40113961734,2015,8.837160753663806e-05,1577049518.7816665,AUT,FRA
Belgium,France,127435.70424126746,2015,8.08064063452596e-05,1577049518.7816665,BEL,FRA
Brazil,France,301628.5288692936,2015,0.0001912612922277251,1577049518.7816665,BRA,FRA
Canada,France,198639.81989785004,2015,0.0001259566155229591,1577049518.7816665,CAN,FRA
China,France,9575075.561790103,2015,0.006071512306847048,1577049518.7816665,CHN,FRA
Czech Republic,France,69545.12781170318,2015,4.409825245400636e-05,1577049518.7816665,CZE,FRA
Finland,France,61601.87618069205,2015,3.906147235521301e-05,1577049518.7816665,FIN,FRA
France,France,274960.529415778,2015,0.00017435123383328886,1577049518.7816665,FRA,FRA
Germany,France,700836.6348726798,2015,0.0004443973550140036,1577049518.7816665,DEU,FRA
Greece,France,22400.153848420086,2015,1.4203836710038817e-05,1577049518.7816665,GRC,FRA
India,France,900808.9610407337,2015,0.0005711989067639705,1577049518.7816665,IND,FRA
Indonesia,France,56385.091402473154,2015,3.575353261325166e-05,1577049518.7816665,IDN,FRA
Italy,France,327039.95035614097,2015,0.00020737456019059714,1577049518.7816665,ITA,FRA
Japan,France,1743209.6187129603,2015,0.001105361371315505,1577049518.7816665,JPN,FRA
Mexico,France,221228.7877839399,2015,0.0001402801783642456,1577049518.7816665,MEX,FRA
Netherlands,France,125243.35045563283,2015,7.941624467974112e-05,1577049518.7816665,NLD,FRA
Poland,France,105634.91038861858,2015,6.698262111022725e-05,1577049518.7816665,POL,FRA
RoW Africa,France,125304.01332055731,2015,7.945471072928619e-05,1577049518.7816665,RoW Africa,FRA
RoW America,France,134561.12471961143,2015,8.532460339201349e-05,1577049518.7816665,RoW America,FRA
RoW Asia and Pacific,France,499908.41112543305,2015,0.0003169896729125108,1577049518.7816665,RoW Asia and Pacific,FRA
RoW EU27,France,157014.26122680286,2015,9.956203616745188e-05,1577049518.7816665,RoW EU27,FRA
RoW Europe,France,319035.466018034,2015,0.0002022989527079033,1577049518.7816665,RoW Europe,FRA
RoW Middle East,France,188190.38973431115,2015,0.00011933067889947788,1577049518.7816665,RoW Middle East,FRA
Russia,France,724532.6984607473,2015,0.00045942292225578153,1577049518.7816665,RUS,FRA
Slovakia,France,84629.60987552194,2015,5.3663254620502773e-05,1577049518.7816665,SVK,FRA
South Korea,France,1086693.3324709754,2015,0.0006890673498385068,1577049518.7816665,KOR,FRA
Spain,France,199781.7202933344,2015,0.0001266806894229128,1577049518.7816665,ESP,FRA
Sweden,France,65742.24176048847,2015,4.1686859529481966e-05,1577049518.7816665,SWE,FRA
Taiwan,France,295142.0914123651,2015,0.00018714827143815629,1577049518.7816665,TWN,FRA
United Kingdom,France,148171.29212310907,2015,9.395474926974854e-05,1577049518.7816665,GBR,FRA
